Gene,IN,NN,PN,PP
1559413_at,-0.00070339924,-0.002995685,0.0066416687,0.0030436432
1559419_at,-0.005010986,-0.0032446003,-0.004361477,0.004798307
1559420_x_at,0.0015482319,0.0029201957,0.008324643,0.0030950238
1559421_at,-7.806247e-05,0.0070192018,0.0008712939,0.0030082595
1559425_at,-0.0037418082,-8.640989e-05,-0.00020397006,0.0045778286
1559426_at,0.0023766551,0.000517755,-0.0018619297,-0.004720272
1559427_at,0.008335926,0.0010337755,-0.0008375904,-0.00075617986
1559429_a_at,0.0033998901,-0.0041938815,0.0055847242,-0.006280796
1559432_at,-0.004949202,0.00591433,-0.005602706,-0.0012895553
1559433_at,0.0032488066,0.0027600748,0.004032407,-0.0042086514
1559434_at,0.006663555,0.003123291,0.002172466,0.0017356677
1559436_x_at,-0.0066882255,-0.0040598027,-0.0016839764,-0.008805535
1559437_at,-0.0048254584,-0.006499277,-0.00040157372,-0.00059710385
1559438_at,0.00686044,0.0013154333,0.0065599335,0.002475177
1559439_s_at,-0.0025669625,-0.0069450224,-0.00018541668,0.005873141
1559441_s_at,0.0048494353,-0.0024133269,0.0065877847,0.0068995315
1559443_s_at,-0.0004998911,-0.0033222216,0.002936931,0.0048167696
1559444_at,-0.0008177085,0.00035475896,0.004087165,8.998834e-05
1559449_a_at,-0.004183265,-0.003331221,0.0002288745,-0.008990982
1559450_at,-0.0014075572,0.005044583,-0.003008599,-0.0037546766
1559452_a_at,0.0059774383,-0.0056292797,-0.0034783895,0.0050606
1559455_at,-0.006761961,0.0058452403,0.0050940667,0.00069961406
1559458_at,-0.004724285,-0.001459933,0.0031828957,0.00040841434
1559459_at,0.0049060015,0.0020056637,-0.0013041127,0.0035387015
1559461_at,-0.0021795004,0.0007434416,0.0015413804,0.003966356
1559462_at,0.0027713657,0.0012157642,0.0009029823,0.007666787
1559467_at,-0.004957992,0.0052300943,-0.00042390887,0.0036619718
1559469_s_at,-0.0035769788,-0.004470668,-0.007887602,-0.002095775
1559470_at,-0.007518254,-0.006854611,0.0011943538,0.00713332
1559471_s_at,0.0064918823,-0.005655497,-1.7651655e-06,-0.005734615
1559474_at,0.0022442483,0.0056061335,-0.0033467954,0.0038702714
1559477_s_at,0.0031327954,0.0027423296,-0.0042894925,0.00056748436
1559478_at,0.0041008582,-0.005408933,0.0074334973,0.00018666624
1559479_at,-0.0015934753,4.1363915e-06,0.007943437,-0.0013864436
1559481_at,0.00078155595,0.0020696484,0.0013617572,-0.004845035
1559483_at,-0.0071571195,-0.0034930666,0.006073169,0.0034109494
1559485_at,0.00045593563,0.00096167054,-0.0062269494,-0.0031011645
1559488_at,0.006862217,0.0031802007,0.0034669598,0.001526415
1559489_a_at,-0.0022977574,-0.0034723065,-0.0055505075,-0.00086232607
1559490_at,-0.0046182717,0.0022696548,0.00794667,-0.0068176696
1559491_at,-0.0029046307,0.0009272434,0.0021685292,-0.0071645784
1559492_at,-0.0011525365,-0.0014099518,-0.005891791,0.0011089955
1559494_at,0.0064751916,0.008697649,-0.0024774298,0.0037458877
1559495_at,-0.0014533948,0.0059246914,-0.0020467064,0.004759115
1559496_at,-0.0012669325,0.004750783,0.0008224646,-0.0069844997
1559497_at,0.0069747255,0.0057168924,-0.0038998744,0.0076779714
1559500_at,-0.004530973,0.0011286334,-0.0041445475,-0.004522145
1559501_at,-0.00849686,-0.003816698,0.00055126875,0.007107917
1559502_s_at,-0.006448352,-0.006225137,-0.002122327,-0.0034700935
1559503_a_at,0.008054519,-0.0059761694,0.00017930633,-0.0023707706
1559504_at,-0.0015147373,0.004278719,1.6513084e-05,0.006212448
1559506_x_at,-0.005521731,0.0051323166,0.0009002544,-0.0010309315
1559507_at,0.00025298307,0.0037746637,0.0051460643,-0.0024090332
1559508_at,0.0057374034,-0.0047132797,0.0015407179,0.007745736
1559509_at,-0.0017521554,-0.007757563,-0.0028568904,-0.0012953703
1559510_at,-0.006050912,-0.0071284114,0.00429696,0.00378309
1559513_a_at,0.0049655586,0.004414278,-0.0048050783,0.0066342438
1559514_at,0.002863466,0.0069674877,-0.005255623,0.0051607587
1559515_at,0.0008326646,0.008155514,0.005380554,0.0050403993
1559517_a_at,-0.0024406873,-0.0029636684,-0.0009727877,0.0054397453
1559518_at,0.0008847609,0.0065532583,0.00043159176,0.0077194814
1559520_at,-0.003794414,0.005980075,0.0023202111,6.782693e-05
1559521_at,-0.0012098125,-0.0016957632,-0.0026275406,-0.0004181376
1559522_at,0.0013783436,-0.0024067846,-0.0021699818,0.0020390553
1559523_at,0.004390581,-0.0018872267,0.00062820717,-0.002504522
1559524_at,0.0006426482,0.0082077095,0.005760405,0.0004526001
1559526_at,-0.0062208273,0.004402175,0.007489237,-0.0016089367
1559528_at,0.0025795307,-0.0025984868,-0.0026969144,-0.00026234495
1559529_at,-0.005025636,-0.006245336,0.0066645327,-0.00518814
1559530_at,0.004261594,-0.005147447,-0.003032958,-0.003388871
1559532_at,-0.0021242606,0.0061205537,0.004355007,0.0070348512
1559533_at,-0.0011621556,-0.006198073,-0.0022788304,-0.0031778468
1559534_at,0.00064571254,0.0017579966,0.0034068965,1.193252e-05
1559535_s_at,-0.0056894296,0.0058333194,0.006560852,0.005953694
1559537_at,0.0022144404,-0.0055310708,0.0050742123,-0.00468001
1559538_at,0.0036863878,0.0047914516,-0.004591049,0.006192191
1559540_at,0.007417528,0.0030029095,-0.0035079264,-0.0029290915
1559542_a_at,-0.0035518988,0.001387089,-0.0068270476,0.008545676
1559543_at,0.002295512,0.00530753,-0.0037119957,-0.0018030076
1559544_s_at,-0.0063423864,-0.0001400608,0.005319795,-0.0023781662
1559545_at,0.004225324,-0.004858702,0.0053146086,0.0046537216
1559546_s_at,0.0028105497,0.0005741767,0.004306808,0.005487986
1559548_at,-0.0011761498,0.00071454444,-0.006021168,-0.005170032
1559550_s_at,0.0064588543,-0.0073636877,0.0040821084,0.0022731589
1559551_at,-0.0042865397,0.006291178,0.0056435443,-0.0012941731
1559559_at,-0.00084025407,0.0029353157,0.007107992,-0.00022194609
1559561_at,0.0028013228,-0.0007875673,-0.005555503,0.005808274
1559563_at,-0.0016682778,-0.0013169613,0.0012018468,-0.007144147
1559565_x_at,-0.0023190551,0.002137535,-0.0008753188,0.0015210067
1559566_at,0.006060533,-0.00041394136,0.0070556183,-0.0033641085
1559567_at,-0.0040490287,0.005350801,-0.0038138353,0.0035785486
1559568_at,-0.0057900567,-0.0025886619,0.0026145258,-0.0028293994
1559571_a_at,0.0059488914,0.0038130053,-0.0044517503,-0.0026343495
1559573_at,-0.0007689482,-0.002688648,-0.00580012,0.00457547
1559575_a_at,-0.005852319,-0.004268119,-0.002090127,0.002346816
1559576_at,-0.0009535907,0.0080396235,0.0042688693,0.0023726854
1559577_at,0.005401115,0.005282029,0.0058600795,-0.0029483482
1559578_at,0.0055394224,-0.0053699976,0.007229783,0.005977143
1559579_at,-0.0060961074,-0.002224976,-0.0019813282,0.0040834663
1559580_at,0.0051470017,0.0020068977,0.0014062497,-0.0054201577
1559582_at,0.0055578314,-0.0009384467,-0.006973434,0.0037295674
1559583_at,-0.0064454325,0.007113718,0.0048992434,-0.0017834285
1559584_a_at,0.005773665,-0.011728012,0.0044270237,0.006212598
1559585_at,-0.0065693744,0.0024939044,0.0066694603,-0.004503066
1559586_at,0.0029488937,0.0064040697,-0.002190172,0.006260998
1559587_at,0.00729748,0.00576637,-0.002026512,0.0012157591
1559589_a_at,-0.0028712186,-0.002466524,0.0029994426,-0.0022763312
1559590_at,-0.0064712204,0.003673628,-0.0030035933,-0.004958511
1559591_s_at,-0.0015411705,0.0008890666,0.0027572524,0.0016127247
1559593_a_at,-0.0009159336,0.0082962345,-0.0024093534,-0.0004494553
1559595_at,-0.006468673,0.002927445,0.0038685382,0.0047361394
1559597_at,0.0012335666,-0.00015365993,-0.0034785501,0.0075239087
1559598_at,0.0010233262,-0.0060630855,-0.004628293,-0.0073135407
1559600_at,-0.00023102525,0.0007475829,0.0025093746,-0.0051207426
1559601_at,-0.0036923946,0.00638453,0.0010537873,-0.0057152407
1559603_at,0.006481069,0.0007392573,0.005366292,0.002693121
1559605_a_at,-0.006902986,0.0010977369,-0.002920846,-0.0048599653
1559606_at,-0.002689859,-0.005619601,0.002028276,0.0047611734
1559607_s_at,-0.0026251774,-0.0048794425,-0.00031049285,-0.0017468664
1559611_at,-0.004354178,0.0048201936,-0.0046034707,0.0062277727
1559612_at,-0.000606877,-0.004850806,0.0003252836,0.007193585
1559614_at,-0.0053831325,0.0028800021,0.0037358159,0.0014381374
1559616_x_at,0.0073563633,-0.0029373197,0.0016732998,0.0049036704
1559617_at,-0.0024659033,0.006103785,0.0038198514,-0.005147309
1559618_at,-0.005436228,0.0051234877,-0.0030770197,0.0002969576
1559620_at,0.0049248184,-0.0008151987,0.0056998217,-0.00304657
1559621_at,-0.0057380344,-0.0003319545,-0.003523044,0.0020193283
1559622_at,-0.0038152665,-0.0023742584,-0.0068477225,0.00081520306
1559623_at,0.0026377593,0.0011745826,-0.005546903,-0.0024221088
1559624_at,0.005196376,0.0021291827,-0.0050256154,-0.0021515852
1559627_at,-0.0053733466,-0.0043052793,0.008130018,0.0073771486
1559629_at,-0.00030523207,0.0050167292,0.0016629692,-0.0007807537
1559630_at,0.0021040633,-0.00021081501,-0.0013359169,-0.0017966953
1559631_at,0.006171138,0.005428503,0.008686858,0.0019434091
1559633_a_at,-0.0020078633,0.008033773,-0.006159649,0.0035096998
1559634_at,-0.0036814488,-0.004724595,-0.005280166,-0.0042138286
1559635_at,0.00049508363,-0.0039814413,-0.0016365028,-0.00073316594
1559638_at,0.00015069508,0.0074322927,-0.004721937,-0.0040022256
1559640_at,0.008706362,-0.0039626737,0.008134975,0.006297813
1559641_at,0.0031067678,0.0060337577,0.005970887,0.0058801635
1559642_a_at,0.004623884,-0.0036484713,0.0036523305,0.0015447679
1559645_at,-0.003555355,-0.0003797206,0.000480101,-0.0049816477
1559646_a_at,-0.0051724734,0.003997286,-0.0008715004,0.003246397
1559648_at,-0.00477253,0.0036575426,-0.0019026545,0.007786127
1559650_at,-0.0071313693,-0.0028299151,0.0009751678,0.0069743516
1559651_at,0.005987322,-0.005196507,0.0038787136,-0.0055250786
1559652_at,0.003977548,0.00374845,-0.0051705125,0.006497932
1559653_at,0.0012697354,0.003422217,0.004217088,0.0073533193
1559654_s_at,0.006621953,0.006794045,-0.0013589205,-0.00027870014
1559655_at,-0.006934084,-0.0011056361,0.0015656254,0.0066811717
1559656_a_at,-0.0016757302,0.008771608,-0.0066371304,0.006887046
1559658_at,-0.006334111,0.004856908,0.003993087,0.0069495877
1559661_at,0.0040995865,-0.005128862,-0.0064230617,0.006158314
1559663_at,-0.002490989,-0.0029228316,-0.0014796555,0.0027507253
1559664_at,-0.0069546383,-0.0011024261,-0.0007471075,0.0008670013
1559665_at,7.9697566e-05,-0.0059775193,-0.0011936204,-0.0006176221
1559667_at,0.0070120078,0.0056888,-0.0046047713,-0.0026425687
1559668_s_at,0.0005912814,-0.0012579202,-0.0010120607,0.0041490947
1559670_at,-0.006110815,-0.005177412,0.0071296925,-0.004416235
1559672_a_at,0.0068403664,0.0060851728,0.007362018,-0.0010940786
1559674_at,-0.00011346504,0.00014689367,-0.004126602,0.0026413517
1559675_at,-0.0015049578,0.0007578298,-0.0055526597,0.007540686
1559676_a_at,0.004856526,0.0037333474,-0.0029511496,0.0030267828
1559678_s_at,-0.0013818468,0.004512231,0.0027149757,0.0018204516
1559679_a_at,0.0020084938,-0.0022988312,-0.0056662178,-0.004360851
1559680_at,-0.00085551647,-0.000956305,0.0059178965,-0.0017323394
1559681_a_at,-0.005011873,0.0022770904,-0.0007679615,-0.0056393216
1559682_at,0.00054590974,0.004727238,-0.0016231501,0.00718571
1559683_at,0.00018849534,0.0056903455,-0.003134909,0.0031115278
1559685_at,0.0039408547,-0.0053790137,0.0023177264,0.0024979336
1559686_a_at,0.007388196,0.0027434954,0.00799499,-0.0012396922
1559687_at,-0.0012208881,-0.0025870276,0.003392149,-0.0022961244
1559688_at,-0.004748068,0.002153315,0.006890865,-0.0022729507
1559689_a_at,-0.004762794,0.0022152362,0.0023565644,0.0038040788
1559691_at,-0.0003411471,0.003001664,0.0063082296,0.0054612425
1559692_at,0.0051018405,0.0019851353,0.0049963887,-0.0029612414
1559695_a_at,-0.005748224,0.001886361,-0.005559337,0.00051710184
1559696_at,0.0059642433,0.004703152,0.0043617804,-0.008491553
1559697_a_at,0.0078265015,-0.001442148,0.0052952575,-0.006814513
1559699_at,0.0019791173,0.006335214,0.0048372396,-0.004771898
1559701_s_at,-0.002283736,0.0011932298,0.003659847,0.0021084375
1559702_at,0.00025284165,0.007882481,0.0009541687,0.00697877
1559705_s_at,0.0067665344,0.006073228,-0.0015312739,0.005057814
1559706_at,0.005524034,-0.006013151,-0.005568148,-0.0002774123
1559707_at,0.0069843344,0.00384365,-0.0005325749,0.0027895276
1559709_at,-0.006050041,0.0020285125,-0.0053450945,-0.003072835
1559711_at,-0.0059871897,-0.0015006852,-0.003093552,0.007194885
1559712_at,0.005505467,0.0031110127,0.0013202656,-0.00057012285
1559713_at,-0.0032421655,-0.0061820676,0.005742575,0.0029932677
1559714_at,0.0041761673,0.0020202652,0.00030981,-0.005016938
1559715_at,0.003477248,-0.005222456,-5.745037e-05,0.0024588103
1559716_at,-0.0032374307,0.0054025063,-0.009119326,-0.0020837204
1559722_at,-0.007724752,-8.522144e-05,0.0010583213,0.0012229258
1559723_s_at,-0.0010704546,0.0014821248,-0.0067038815,-0.0065788715
1559724_at,-0.0056154304,-0.0059588472,-0.002887783,0.004192667
1559725_at,-0.006638187,-0.0025417916,0.0014415486,-0.0008550832
1559728_at,-0.0053458163,-0.0036213738,0.0037804137,-0.003588785
1559731_x_at,0.0003206281,-0.0051092017,0.003603477,0.0014805404
1559732_at,-0.005680797,-0.0009213791,0.0013365034,-0.0038087538
1559735_at,0.0034079177,-0.0059314677,-0.0028909356,-0.006184033
1559737_at,-0.006555874,-0.0075177643,-0.004129762,0.0029959055
1559739_at,0.006534739,-5.497833e-05,-0.0024032262,-0.009118581
1559745_at,-0.0013906817,0.0019088129,0.003601226,0.005014827
1559746_a_at,0.004983452,0.0041613495,-0.0023577455,-0.0056306934
1559747_at,-0.005729722,0.0059345127,-0.00039461014,-0.0059563937
1559748_at,0.004685592,0.0035434281,-0.0036839037,0.0013062576
1559753_at,8.729543e-05,-0.004289343,0.0022723805,0.0032821647
1559754_at,-0.006674982,0.0018360922,-0.001537885,-0.005346179
1559755_at,0.008293971,-0.005351681,-0.0073055816,-0.0031715718
1559756_at,-0.00019415411,-0.0012597323,0.0068947133,-0.0062072556
1559759_at,-0.0025284449,0.0027883106,0.0038370087,0.0050098416
1559760_at,-0.0071636713,-0.0016758303,-0.0032524706,0.0068506678
1559762_at,-0.001986725,-0.0040158415,-0.00017486823,0.006803218
1559763_at,0.00215508,0.0050500003,0.0043975217,-0.0039557284
1559765_a_at,0.0027573104,0.004753928,0.002670855,0.005177798
1559766_at,0.0020729103,-0.0002640858,-0.0021365066,-0.0067967554
1559770_at,0.0026710473,-0.0035406374,-0.0024556217,0.0051942593
1559771_at,0.0045731096,0.0015112095,-0.0063513014,-0.0044358294
1559776_at,0.005145853,0.0020508822,0.0050194454,-0.003882006
1559777_at,-0.00053458975,-0.00055611663,0.0025613587,0.004810562
1559780_at,0.007316097,0.004718816,0.002936245,-0.0043923534
1559785_at,-0.0047233994,-0.0012342206,0.007242457,-0.003985518
1559787_at,-0.0015245249,0.0013132789,0.007371112,-0.0016008733
1559788_at,0.007803282,-0.003887116,0.005726834,0.0042111115
1559789_a_at,-0.0009652306,0.0063999235,0.0012181366,0.004280136
1559790_at,-0.0061196154,0.0022717966,0.0070166187,-3.894988e-05
1559792_at,0.008565364,-0.006218053,-0.003114393,-0.002867748
1559795_at,-0.0043998603,0.0052065663,-0.0012709672,-0.005198549
1559796_at,-0.005205753,-0.0008936025,0.006942191,-0.0031764046
1559800_a_at,0.0073693446,0.006924109,-0.002976862,0.007798852
1559804_at,0.005597089,0.0030740828,0.004834937,-0.0027225555
1559806_at,-0.0010851102,-0.0029213212,-0.006636408,-0.0057341903
1559807_at,-0.005784953,0.007221771,0.005027726,0.0065124906
1559808_at,-0.0065106917,-0.0016833199,0.006076772,-0.0069472603
1559810_at,-0.0047817845,-0.0034168928,-0.003964984,-0.0014164773
1559812_at,-0.0036581913,-0.0022329262,-0.005437534,0.003973032
1559813_at,0.0033668063,-0.0010027823,0.0023463143,-0.0056039253
1559814_at,-0.004426158,-0.0012734856,0.0025591936,-0.004483539
1559817_at,-0.003354708,0.0075107072,-0.0027134095,0.007247059
1559820_at,0.006721519,0.006904626,0.005493048,-0.0005906218
1559821_at,0.008119844,-0.0055465735,0.0014978048,0.004121009
1559822_s_at,0.0012483307,0.001999363,0.0038840584,-0.0064985347
1559826_a_at,-0.0016775465,-0.0042655766,-0.0044710943,0.0061078123
1559827_at,-0.0035827297,0.0071730297,-0.004540026,-0.0052629765
1559828_at,-0.0062049124,-0.0047006225,0.0014071704,-0.0033848109
1559833_at,-0.0045539313,0.0047204434,0.005605751,0.006198017
1559835_at,0.0056029977,-0.0024324018,-0.003696566,0.0071023237
1559837_at,0.004125257,0.00051265216,-0.0005071327,-0.0056087663
1559839_at,0.00069481344,0.008717391,-0.0018626694,-0.005065493
1559840_s_at,0.005141144,0.0068535036,-0.0020205025,0.0070110112
1559842_at,0.0037431088,-0.0012664512,-0.001038698,0.003302245
1559843_s_at,0.005673938,-0.0045890957,-0.00035936187,0.005736397
1559848_at,-0.00337414,0.0005861689,0.0028639743,0.006888889
1559849_at,0.0059367134,0.0045428164,-0.004320388,0.0069391304
1559856_s_at,0.0049732495,-0.0056414614,0.0035512543,-0.00016980682
1559861_at,-0.005908836,0.006123004,0.0011241491,-0.002690503
1559862_at,0.0040900954,-0.0012620214,-0.0014812462,-0.0022740024
1559863_a_at,-0.001265124,-0.0056945244,0.0032982996,-0.0019962394
1559864_at,0.007695268,-0.0010466415,-0.0059953793,-0.0034949966
1559865_at,-0.0046594683,0.000801328,9.662355e-05,-0.0014372343
1559867_at,0.0003141571,0.0053584496,-0.0059813294,0.0005986694
1559870_at,0.0060199103,0.0062885047,-0.0057017645,0.0034612108
1559871_s_at,0.002269101,0.0009544331,0.0003986407,-0.006928299
1559876_at,0.001045971,-0.0038030804,0.006049829,-0.005798067
1559877_at,-0.0068668853,0.0069941985,0.007366966,-0.0012306307
1559879_a_at,-0.005066807,0.002572364,0.007467651,-0.005359646
1559880_at,0.0027467802,0.003308725,0.00621658,0.003494928
1559881_s_at,0.005502625,0.007346062,-0.004206815,-0.0049384115
1559882_at,0.004259276,0.006815792,-0.0033586535,-0.0035887472
1559883_s_at,0.0073164683,0.00451444,-0.0055522146,0.004474866
1559884_at,0.005950259,-0.003275058,0.001844183,0.007845594
1559889_at,-0.0052454392,0.0027444893,-0.004791707,0.0047154855
1559890_a_at,0.002098811,-0.0034630513,0.0062307557,0.006983493
1559891_at,-0.0018522498,0.0070668166,-0.0018363529,-0.0050028237
1559893_at,0.0055948244,-0.0053689242,0.0048224544,0.0028741835
1559895_x_at,0.001469166,0.004685372,-0.006744044,-0.005968439
1559901_s_at,-0.0007550655,-0.0063897497,-0.000805346,0.0072329105
1559902_at,-0.0054672523,-0.0005997788,-0.002511653,0.006137307
1559909_a_at,-0.0044041593,-0.0066063856,-0.0021591813,0.0012445957
1559910_at,0.0038524307,0.005140292,-0.0005008316,0.0041047456
1559911_at,0.00078517635,-0.005041147,0.000552162,0.0028981776
1559914_at,-0.0048939064,-0.0044193757,-0.00025428538,0.0055413316
1559915_at,0.0008976016,-0.00625642,0.0017609443,0.006849061
1559916_a_at,-0.0063209366,-0.0035004206,0.0032178366,0.0010939895
1559917_a_at,0.002435956,-0.0053846086,0.006595203,-0.00028162933
1559920_a_at,0.00017610332,0.003242858,-0.0046006814,0.005826246
1559921_at,-0.0043612313,0.0055268696,-0.0026440048,-0.00616557
1559922_at,-0.0025572018,-0.0023794656,-0.004852329,0.003457124
1559923_at,0.0010319718,0.004623254,-0.0029146145,0.000659799
1559924_at,-0.006726436,-0.004823455,0.0069843424,0.00073165464
1559925_s_at,-0.001428809,-0.005311984,0.0034627526,-0.0052623926
1559926_at,0.0015741326,0.0052693496,0.0041306256,-0.0023927835
1559927_a_at,0.0032063245,0.000512339,-0.00141239,-0.005695089
1559928_at,0.007130648,-0.005871594,0.002593739,0.007984145
1559929_at,-0.0008043747,0.0070339916,0.0034708325,0.005477858
1559930_at,-0.0022747475,0.0043134918,-0.00039906133,-0.004396227
1559932_at,-9.712563e-05,-0.003450435,0.003891055,-0.007240299
1559936_at,0.005584685,-0.004408446,-0.0021342905,-0.006549023
1559939_at,0.00045343844,-0.0073463074,-0.005339294,-0.0031287475
1559940_s_at,0.004640693,-0.005058853,0.007951107,-0.00046718286
1559942_at,-0.0054088137,0.006886011,0.0022715097,-0.0001986361
1559945_at,-0.0046635754,-0.000108991066,0.0037541585,0.003880843
1559946_s_at,-0.007460062,-0.0004789502,-0.004747871,0.00060521567
1559948_at,-0.002311981,-0.0023743568,0.0031460745,0.00059193955
1559949_at,0.007916304,-0.005747425,0.0014469918,-0.0023043356
1559950_at,0.0049329484,0.0059975153,-0.005561928,0.0075639132
1559952_x_at,-0.0043759425,-0.0022417724,0.0015123774,0.0021425607
1559953_at,0.00361316,0.0037160323,0.0011736007,-0.0044196527
1559954_s_at,0.0009770928,0.008205551,-0.00056198274,0.0021057997
1559956_at,-0.002452876,0.005496016,-0.0012663372,0.0077415854
1559957_a_at,0.0038151352,0.007251271,0.006902512,0.00582367
1559960_x_at,-0.001969605,0.0037904573,0.0005513571,0.005655891
1559964_at,0.0034128004,-0.0010108307,0.008148007,0.0013307872
1559965_at,-0.0035613088,-0.0039728153,0.0058801994,0.004536701
1559966_a_at,-0.002081882,0.007281372,-0.004456506,0.0049084844
1559970_at,0.0027695294,-0.0010130617,0.0015129697,-0.00022838489
1559971_at,0.0010885043,-4.658795e-05,0.0031133234,-0.005132556
1559975_at,-0.004886017,0.0018771528,0.005968792,0.0008972893
1559976_at,-0.0039954036,0.0059135943,-0.0010125099,0.0003033194
1559977_a_at,-0.0058640204,-0.0022694329,-0.0031359,-0.0028622446
1559979_at,0.0056164805,0.00017586778,0.0035431948,0.0058783507
1559980_at,-0.000328073,0.0040048584,0.0060365605,0.002688901
1559982_s_at,0.0036280316,0.0014397544,-0.005212885,0.0014778231
1559986_at,0.0020216666,-0.0039758584,0.007381443,1.0000314e-05
1559987_at,-0.0012522894,0.0025012726,0.0043411967,-0.0012962043
1559988_at,0.0036245575,0.0027404956,-0.0070291646,0.0030208025
1559989_at,0.002655448,0.003291021,0.0061735194,0.00629604
1559990_at,-0.004169529,-0.003938935,-0.0003196879,0.0070672138
1559991_s_at,-0.0030731296,-0.0072749984,0.0041120695,0.0073906328
1559992_a_at,-0.0015310607,0.0056589944,0.002976776,-0.0030812398
1559993_at,4.0162253e-05,-0.0042334655,-0.00051420304,-0.0031949203
1559995_at,0.0012837639,-0.0016190887,0.001340245,-0.0058934432
1559996_s_at,-0.0018779314,0.0056139994,0.006303896,-0.0027985978
1559997_x_at,-0.006585726,-0.0021542646,-0.0005102833,0.0008296588
1560001_at,0.0057230825,0.0038306888,0.00043171828,-0.0018671618
1560002_at,-9.77874e-05,0.002907681,0.0036714226,0.0046439436
1560006_a_at,-0.0006867208,-0.0013440169,0.005957886,0.0022096587
1560007_at,0.0019310144,-0.0006650472,0.0012423494,0.007378471
1560010_a_at,-0.0033833184,0.0057455124,0.0034746039,-0.00085572485
1560011_at,0.0011152674,0.0044059996,0.008201977,0.003534792
1560012_at,0.0072419746,0.0020137592,-0.0006788926,0.0012401734
1560013_at,-0.0058948165,0.007430693,0.0019801492,-0.0016761902
1560014_s_at,0.002063147,-0.0017590197,-0.0034177864,-0.0019710192
1560017_at,0.0013180978,0.0032719735,-0.00045709204,-0.0061507914
1560018_at,0.003501336,0.00059978577,0.0033622112,-0.0056687365
1560019_at,0.00066183216,0.0024597996,0.0027921868,0.007590599
1560020_at,0.005827384,0.0034042362,-0.006820992,-0.0040372573
1560021_at,0.00151243,-0.00039133514,-0.005648031,-0.003978312
1560023_x_at,-0.002354601,0.005869492,-0.0050749485,0.0044692117
1560024_at,-0.0011010445,0.001618077,-0.005431313,-0.00469754
1560025_at,0.0055739284,0.0047531156,-0.0056092152,0.006808995
1560026_at,-0.0008691244,-0.004112494,0.00050301076,-0.0022095402
1560028_at,0.0009864133,-0.0070697293,0.0012530772,0.006969874
1560029_a_at,0.0004745793,0.008647744,0.0063497797,0.003465785
1560030_at,0.006889242,-0.0011140774,0.004081342,-0.00055561087
1560031_at,0.0074157952,0.0039519095,0.0074400157,0.0021861594
1560033_at,0.0012967647,0.0044746385,-0.003801639,-0.0058577256
1560034_a_at,0.0014866891,0.006202477,-0.0064606275,-0.005351457
1560035_at,0.006090938,0.006203303,0.0016460808,-0.0040747295
1560038_at,0.005732606,-0.0027883577,-0.005118703,-0.0038455608
1560042_at,0.0060703317,0.0008645026,0.004506864,-0.0012922856
1560043_at,-0.006029776,0.003936958,-0.0006944526,0.00343281
1560047_s_at,-0.002789634,-0.0027114018,0.005839887,-0.0029321513
1560048_at,-0.0008832317,-0.00017961918,-0.0017486888,0.0038797157
1560049_at,0.00047349738,0.006319049,-0.0002414415,0.0017880315
1560051_at,-0.0020039235,-0.004338141,-0.000985381,0.001421087
1560058_at,-0.0062989607,0.0060342527,0.0072673834,0.0015497342
1560059_at,0.003721402,-0.0020715983,0.00020653517,-0.0020067433
1560060_s_at,-0.0014947419,0.005454046,-0.0063600074,0.0016495311
1560062_at,-4.453074e-05,0.004527234,0.0014953767,0.0010415515
1560063_a_at,-0.0029385572,0.002984266,-0.00023540197,0.002018757
1560065_at,0.0017428043,-0.0022791545,-0.0045614485,0.0035837416
1560066_at,-0.0074471403,-0.005876801,-0.0040445332,-0.0057004075
1560068_a_at,0.0009037643,0.004190007,-0.001949381,0.005206819
1560069_at,-0.004630254,0.0046536303,-0.0062260483,0.0044191326
1560070_at,0.00010553012,-0.00045710674,0.0027714116,-0.004017543
1560071_a_at,0.004123912,0.0036612449,0.00075391756,-0.00296202
1560074_at,-0.0026220987,-0.002429757,0.0005413797,-0.0011976571
1560075_at,0.00033901728,-0.0042835255,-0.0044475384,-0.0021922754
1560078_at,0.008026217,-0.0009438765,0.0058116824,0.0007511275
1560080_at,-0.0018872734,0.0074711093,-0.002454559,-0.004037195
1560081_at,0.002088545,0.0045226137,-0.0021040072,0.003930586
1560082_at,-0.0020181176,0.00092676375,0.0054630633,7.7113815e-05
1560086_at,0.0060878405,0.006082285,0.007465735,0.007168844
1560087_a_at,0.0029974307,-0.005224048,-1.9885776e-05,0.007871454
1560089_at,-0.0039930954,0.0030417664,-0.006331359,-0.0074291253
1560091_a_at,-0.0058187502,7.588845e-05,0.0036266171,-0.0021784357
1560094_at,0.004289668,0.0071872375,0.007392052,0.00021464395
1560095_s_at,0.006832076,-6.419036e-05,-0.0026826093,0.0038088602
1560097_at,0.004581555,-0.00050073885,-0.002268441,-0.0037473305
1560098_at,0.0018896883,0.003105408,0.0064922743,-0.006124939
1560099_at,0.0045222603,0.00062845397,0.0016998607,0.008102381
1560100_at,0.0067243096,0.007323596,-0.006127189,0.0054044556
1560101_at,0.0010481521,-0.0049659275,0.0071163275,-0.0019900384
1560102_at,0.0057119206,-0.0046007726,0.0049939887,-0.0032016616
1560104_at,0.0081892265,-0.00027454368,-0.0054672696,0.005613323
1560105_at,-0.0012651897,-0.0012481909,-0.004752933,0.004359739
1560107_at,0.0041369274,-0.0018277384,-0.005991483,-0.0014877507
